request_id,timestamp,datetime,latency_ms,success,replica_id,error_message
24,1766871009.2834811,2025-12-27T23:30:09.283481,1.0058879852294922,True,native-replica-1,
25,1766871009.317741,2025-12-27T23:30:09.317741,1.0068416595458984,True,native-replica-1,
26,1766871009.3523264,2025-12-27T23:30:09.352326,1.0058879852294922,True,native-replica-1,
27,1766871009.386668,2025-12-27T23:30:09.386668,1.0068416595458984,True,native-replica-1,
28,1766871009.4209242,2025-12-27T23:30:09.420924,1.5158653259277344,True,native-replica-1,
29,1766871009.4545875,2025-12-27T23:30:09.454587,1.445770263671875,True,native-replica-1,
30,1766871009.4885674,2025-12-27T23:30:09.488567,0.5054473876953125,True,native-replica-1,
31,1766871009.5223472,2025-12-27T23:30:09.522347,1.0132789611816406,True,native-replica-1,
32,1766871009.5565562,2025-12-27T23:30:09.556556,1.0077953338623047,True,native-replica-1,
33,1766871009.590705,2025-12-27T23:30:09.590705,2.0101070404052734,True,native-replica-1,
34,1766871009.624647,2025-12-27T23:30:09.624647,1.4503002166748047,True,native-replica-1,
35,1766871009.658412,2025-12-27T23:30:09.658412,1.3580322265625,True,native-replica-1,
36,1766871009.692287,2025-12-27T23:30:09.692287,1.6751289367675781,True,native-replica-1,
37,1766871009.7258322,2025-12-27T23:30:09.725832,1.5149116516113281,True,native-replica-1,
38,1766871009.7599642,2025-12-27T23:30:09.759964,1.5110969543457031,True,native-replica-1,
39,1766871009.7935653,2025-12-27T23:30:09.793565,2.007722854614258,True,native-replica-1,
40,1766871009.827196,2025-12-27T23:30:09.827196,1.5132427215576172,True,native-replica-1,
41,1766871009.861253,2025-12-27T23:30:09.861253,1.4374256134033203,True,native-replica-1,
42,1766871009.8949165,2025-12-27T23:30:09.894917,1.0008811950683594,True,native-replica-1,
43,1766871009.9291234,2025-12-27T23:30:09.929123,1.4264583587646484,True,native-replica-1,
44,1766871009.962844,2025-12-27T23:30:09.962844,1.0495185852050781,True,native-replica-1,
45,1766871009.9972928,2025-12-27T23:30:09.997293,1.0099411010742188,True,native-replica-1,
46,1766871010.031606,2025-12-27T23:30:10.031606,1.577615737915039,True,native-replica-1,
47,1766871010.066217,2025-12-27T23:30:10.066217,1.5263557434082031,True,native-replica-1,
48,1766871010.0998318,2025-12-27T23:30:10.099832,1.0058879852294922,True,native-replica-1,
49,1766871010.1342216,2025-12-27T23:30:10.134222,1.0066032409667969,True,native-replica-1,
50,1766871010.1682832,2025-12-27T23:30:10.168283,1.7483234405517578,True,native-replica-1,
51,1766871010.2020462,2025-12-27T23:30:10.202046,2.1660327911376953,True,native-replica-1,
52,1766871010.2357023,2025-12-27T23:30:10.235702,1.9600391387939453,True,native-replica-1,
53,1766871010.2695348,2025-12-27T23:30:10.269535,1.5482902526855469,True,native-replica-1,
54,1766871010.3035553,2025-12-27T23:30:10.303555,0.9062290191650391,True,native-replica-1,
55,1766871010.337486,2025-12-27T23:30:10.337486,1.3859272003173828,True,native-replica-1,
56,1766871010.3715584,2025-12-27T23:30:10.371558,1.8055438995361328,True,native-replica-1,
57,1766871010.405443,2025-12-27T23:30:10.405443,2.0918846130371094,True,native-replica-1,
58,1766871010.4390287,2025-12-27T23:30:10.439029,1.0082721710205078,True,native-replica-1,
59,1766871010.4734085,2025-12-27T23:30:10.473408,1.4121532440185547,True,native-replica-1,
60,1766871010.5076532,2025-12-27T23:30:10.507653,1.0077953338623047,True,native-replica-1,
61,1766871010.5417504,2025-12-27T23:30:10.541750,1.5101432800292969,True,native-replica-1,
62,1766871010.575727,2025-12-27T23:30:10.575727,1.5118122100830078,True,native-replica-1,
63,1766871010.609536,2025-12-27T23:30:10.609536,1.0116100311279297,True,native-replica-1,
64,1766871010.6440356,2025-12-27T23:30:10.644036,2.0203590393066406,True,native-replica-1,
65,1766871010.6775193,2025-12-27T23:30:10.677519,2.00653076171875,True,native-replica-1,
66,1766871010.7120318,2025-12-27T23:30:10.712032,0.8721351623535156,True,native-replica-1,
67,1766871010.7462006,2025-12-27T23:30:10.746201,1.0061264038085938,True,native-replica-1,
68,1766871010.7806532,2025-12-27T23:30:10.780653,1.012563705444336,True,native-replica-1,
69,1766871010.8149168,2025-12-27T23:30:10.814917,1.5170574188232422,True,native-replica-1,
70,1766871010.8488786,2025-12-27T23:30:10.848879,1.6632080078125,True,native-replica-1,
71,1766871010.883047,2025-12-27T23:30:10.883047,1.0128021240234375,True,native-replica-1,
72,1766871010.9175825,2025-12-27T23:30:10.917583,1.5151500701904297,True,native-replica-1,
73,1766871010.9513204,2025-12-27T23:30:10.951320,1.3179779052734375,True,native-replica-1,
74,1766871010.985586,2025-12-27T23:30:10.985586,1.009225845336914,True,native-replica-1,
75,1766871011.0200644,2025-12-27T23:30:11.020064,1.5337467193603516,True,native-replica-1,
76,1766871011.053721,2025-12-27T23:30:11.053721,1.2810230255126953,True,native-replica-1,
77,1766871011.0877936,2025-12-27T23:30:11.087794,1.512289047241211,True,native-replica-1,
78,1766871011.121522,2025-12-27T23:30:11.121522,1.0085105895996094,True,native-replica-1,
79,1766871011.155841,2025-12-27T23:30:11.155841,0.9086132049560547,True,native-replica-1,
80,1766871011.19003,2025-12-27T23:30:11.190030,1.2667179107666016,True,native-replica-1,
81,1766871011.2242646,2025-12-27T23:30:11.224265,1.4798641204833984,True,native-replica-1,
82,1766871011.2578437,2025-12-27T23:30:11.257844,2.0067691802978516,True,native-replica-1,
83,1766871011.2913318,2025-12-27T23:30:11.291332,1.119852066040039,True,native-replica-1,
84,1766871011.325084,2025-12-27T23:30:11.325084,2.166748046875,True,native-replica-1,
85,1766871011.3590484,2025-12-27T23:30:11.359048,1.5151500701904297,True,native-replica-1,
86,1766871011.3933213,2025-12-27T23:30:11.393321,1.0073184967041016,True,native-replica-1,
87,1766871011.4278429,2025-12-27T23:30:11.427843,1.5096664428710938,True,native-replica-1,
88,1766871011.4617953,2025-12-27T23:30:11.461795,0.5047321319580078,True,native-replica-1,
89,1766871011.496896,2025-12-27T23:30:11.496896,1.6582012176513672,True,native-replica-1,
90,1766871011.5309942,2025-12-27T23:30:11.530994,1.0063648223876953,True,native-replica-1,
91,1766871011.5650523,2025-12-27T23:30:11.565052,1.5118122100830078,True,native-replica-1,
92,1766871011.5990174,2025-12-27T23:30:11.599017,1.5108585357666016,True,native-replica-1,
93,1766871011.6329405,2025-12-27T23:30:11.632941,1.0058879852294922,True,native-replica-1,
94,1766871011.6674652,2025-12-27T23:30:11.667465,1.5103816986083984,True,native-replica-1,
95,1766871011.7010949,2025-12-27T23:30:11.701095,1.0106563568115234,True,native-replica-1,
96,1766871011.73568,2025-12-27T23:30:11.735680,1.007080078125,True,native-replica-1,
97,1766871011.7702618,2025-12-27T23:30:11.770262,1.567840576171875,True,native-replica-1,
98,1766871011.804215,2025-12-27T23:30:11.804215,1.5115737915039062,True,native-replica-1,
99,1766871011.838454,2025-12-27T23:30:11.838454,0.5249977111816406,True,native-replica-1,
100,1766871011.8732288,2025-12-27T23:30:11.873229,2.3708343505859375,True,native-replica-1,
101,1766871011.9066703,2025-12-27T23:30:11.906670,1.0101795196533203,True,native-replica-1,
102,1766871011.9412303,2025-12-27T23:30:11.941230,0.8013248443603516,True,native-replica-1,
103,1766871011.9755538,2025-12-27T23:30:11.975554,1.2969970703125,True,native-replica-1,
104,1766871012.0096467,2025-12-27T23:30:12.009647,1.0063648223876953,True,native-replica-1,
105,1766871012.0439582,2025-12-27T23:30:12.043958,1.0111331939697266,True,native-replica-1,
106,1766871012.078439,2025-12-27T23:30:12.078439,1.5108585357666016,True,native-replica-1,
107,1766871012.1123118,2025-12-27T23:30:12.112312,1.7642974853515625,True,native-replica-1,
108,1766871012.1459048,2025-12-27T23:30:12.145905,1.5254020690917969,True,native-replica-1,
109,1766871012.179668,2025-12-27T23:30:12.179668,1.0075569152832031,True,native-replica-1,
110,1766871012.2144387,2025-12-27T23:30:12.214439,1.5876293182373047,True,native-replica-1,
111,1766871012.248215,2025-12-27T23:30:12.248215,1.5168190002441406,True,native-replica-1,
112,1766871012.2822888,2025-12-27T23:30:12.282289,1.428842544555664,True,native-replica-1,
113,1766871012.3163316,2025-12-27T23:30:12.316332,1.508951187133789,True,native-replica-1,
114,1766871012.3500152,2025-12-27T23:30:12.350015,1.032114028930664,True,native-replica-1,
115,1766871012.38433,2025-12-27T23:30:12.384330,1.0066032409667969,True,native-replica-1,
116,1766871012.4181545,2025-12-27T23:30:12.418154,1.5118122100830078,True,native-replica-1,
117,1766871012.4519093,2025-12-27T23:30:12.451909,1.5118122100830078,True,native-replica-1,
118,1766871012.4858289,2025-12-27T23:30:12.485829,0.60272216796875,True,native-replica-1,
119,1766871012.520923,2025-12-27T23:30:12.520923,2.148151397705078,True,native-replica-1,
120,1766871012.5545967,2025-12-27T23:30:12.554597,1.4622211456298828,True,native-replica-1,
121,1766871012.5884004,2025-12-27T23:30:12.588400,1.5110969543457031,True,native-replica-1,
122,1766871012.6221015,2025-12-27T23:30:12.622102,1.5239715576171875,True,native-replica-1,
123,1766871012.6559477,2025-12-27T23:30:12.655948,1.0104179382324219,True,native-replica-1,
124,1766871012.690208,2025-12-27T23:30:12.690208,1.0066032409667969,True,native-replica-1,
125,1766871012.724568,2025-12-27T23:30:12.724568,1.4348030090332031,True,native-replica-1,
126,1766871012.7582843,2025-12-27T23:30:12.758284,1.0106563568115234,True,native-replica-1,
127,1766871012.7928972,2025-12-27T23:30:12.792897,1.5115737915039062,True,native-replica-1,
128,1766871012.8266165,2025-12-27T23:30:12.826617,1.5239715576171875,True,native-replica-1,
129,1766871012.8603568,2025-12-27T23:30:12.860357,0.7793903350830078,True,native-replica-1,
130,1766871012.89491,2025-12-27T23:30:12.894910,1.0056495666503906,True,native-replica-1,
131,1766871012.928337,2025-12-27T23:30:12.928337,1.0063648223876953,True,native-replica-1,
132,1766871012.9628272,2025-12-27T23:30:12.962827,2.006053924560547,True,native-replica-1,
133,1766871012.9968529,2025-12-27T23:30:12.996853,0.6411075592041016,True,native-replica-1,
134,1766871013.0318856,2025-12-27T23:30:13.031886,1.802682876586914,True,native-replica-1,
135,1766871013.0656745,2025-12-27T23:30:13.065675,1.5115737915039062,True,native-replica-1,
136,1766871013.099478,2025-12-27T23:30:13.099478,0.5047321319580078,True,native-replica-1,
137,1766871013.1342201,2025-12-27T23:30:13.134220,2.0067691802978516,True,native-replica-1,
138,1766871013.167888,2025-12-27T23:30:13.167888,1.0180473327636719,True,native-replica-1,
139,1766871013.2020745,2025-12-27T23:30:13.202075,1.0058879852294922,True,native-replica-1,
140,1766871013.2365258,2025-12-27T23:30:13.236526,1.0061264038085938,True,native-replica-1,
141,1766871013.2708478,2025-12-27T23:30:13.270848,1.5151500701904297,True,native-replica-1,
142,1766871013.30457,2025-12-27T23:30:13.304570,1.1110305786132812,True,native-replica-1,
143,1766871013.3389459,2025-12-27T23:30:13.338946,0.9732246398925781,True,native-replica-1,
144,1766871013.3733122,2025-12-27T23:30:13.373312,1.8711090087890625,True,native-replica-1,
145,1766871013.4068186,2025-12-27T23:30:13.406819,1.0149478912353516,True,native-replica-1,
146,1766871013.4411044,2025-12-27T23:30:13.441104,1.5282630920410156,True,native-replica-1,
147,1766871013.4747891,2025-12-27T23:30:13.474789,1.0058879852294922,True,native-replica-1,
148,1766871013.509596,2025-12-27T23:30:13.509596,1.0223388671875,True,native-replica-1,
149,1766871013.5442681,2025-12-27T23:30:13.544268,1.7218589782714844,True,native-replica-1,
150,1766871013.5778408,2025-12-27T23:30:13.577841,1.5375614166259766,True,native-replica-1,
151,1766871013.6116626,2025-12-27T23:30:13.611663,1.705169677734375,True,native-replica-1,
152,1766871013.6452284,2025-12-27T23:30:13.645228,1.5113353729248047,True,native-replica-1,
153,1766871013.6792183,2025-12-27T23:30:13.679218,1.0073184967041016,True,native-replica-1,
154,1766871013.7134407,2025-12-27T23:30:13.713441,0.9987354278564453,True,native-replica-1,
155,1766871013.747952,2025-12-27T23:30:13.747952,1.5583038330078125,True,native-replica-1,
156,1766871013.7822356,2025-12-27T23:30:13.782236,1.5110969543457031,True,native-replica-1,
157,1766871013.8157783,2025-12-27T23:30:13.815778,0.8859634399414062,True,native-replica-1,
158,1766871013.8500373,2025-12-27T23:30:13.850037,1.5285015106201172,True,native-replica-1,
159,1766871013.8838377,2025-12-27T23:30:13.883838,1.3959407806396484,True,native-replica-1,
160,1766871013.9179578,2025-12-27T23:30:13.917958,1.5115737915039062,True,native-replica-1,
161,1766871013.9516773,2025-12-27T23:30:13.951677,1.371145248413086,True,native-replica-1,
162,1766871013.9854095,2025-12-27T23:30:13.985409,1.4486312866210938,True,native-replica-1,
163,1766871014.0196831,2025-12-27T23:30:14.019683,1.0073184967041016,True,native-replica-1,
164,1766871014.0542157,2025-12-27T23:30:14.054216,1.0101795196533203,True,native-replica-1,
165,1766871014.0888402,2025-12-27T23:30:14.088840,0.8881092071533203,True,native-replica-1,
166,1766871014.1233933,2025-12-27T23:30:14.123393,1.5101432800292969,True,native-replica-1,
167,1766871014.157966,2025-12-27T23:30:14.157966,2.00653076171875,True,native-replica-1,
168,1766871014.1918445,2025-12-27T23:30:14.191844,1.0061264038085938,True,native-replica-1,
169,1766871014.226359,2025-12-27T23:30:14.226359,1.0061264038085938,True,native-replica-1,
170,1766871014.260895,2025-12-27T23:30:14.260895,1.005411148071289,True,native-replica-1,
171,1766871014.2952125,2025-12-27T23:30:14.295213,1.5101432800292969,True,native-replica-1,
172,1766871014.3292332,2025-12-27T23:30:14.329233,1.5108585357666016,True,native-replica-1,
173,1766871014.3632581,2025-12-27T23:30:14.363258,1.5106201171875,True,native-replica-1,
174,1766871014.3967876,2025-12-27T23:30:14.396788,2.0055770874023438,True,native-replica-1,
175,1766871014.430388,2025-12-27T23:30:14.430388,1.5106201171875,True,native-replica-1,
176,1766871014.4640126,2025-12-27T23:30:14.464013,1.5571117401123047,True,native-replica-1,
177,1766871014.497843,2025-12-27T23:30:14.497843,1.6143321990966797,True,native-replica-1,
178,1766871014.5316436,2025-12-27T23:30:14.531644,1.3301372528076172,True,native-replica-1,
179,1766871014.5659785,2025-12-27T23:30:14.565979,1.5101432800292969,True,native-replica-1,
180,1766871014.5998015,2025-12-27T23:30:14.599802,1.0061264038085938,True,native-replica-1,
181,1766871014.6338158,2025-12-27T23:30:14.633816,1.5108585357666016,True,native-replica-1,
182,1766871014.6675036,2025-12-27T23:30:14.667504,1.0063648223876953,True,native-replica-1,
183,1766871014.7015643,2025-12-27T23:30:14.701564,1.5108585357666016,True,native-replica-1,
184,1766871014.735597,2025-12-27T23:30:14.735597,2.0058155059814453,True,native-replica-1,
185,1766871014.7696295,2025-12-27T23:30:14.769629,2.0062923431396484,True,native-replica-1,
186,1766871014.8032763,2025-12-27T23:30:14.803276,1.5113353729248047,True,native-replica-1,
187,1766871014.8368094,2025-12-27T23:30:14.836809,1.5101432800292969,True,native-replica-1,
188,1766871014.870377,2025-12-27T23:30:14.870377,2.0079612731933594,True,native-replica-1,
189,1766871014.9038966,2025-12-27T23:30:14.903897,2.137422561645508,True,native-replica-1,
190,1766871014.9375608,2025-12-27T23:30:14.937561,1.0075569152832031,True,native-replica-1,
191,1766871014.972215,2025-12-27T23:30:14.972215,1.520395278930664,True,native-replica-1,
192,1766871015.0064883,2025-12-27T23:30:15.006488,1.519918441772461,True,native-replica-1,
193,1766871015.040375,2025-12-27T23:30:15.040375,1.5189647674560547,True,native-replica-1,
194,1766871015.0744436,2025-12-27T23:30:15.074444,1.0116100311279297,True,native-replica-1,
195,1766871015.108967,2025-12-27T23:30:15.108967,1.0080337524414062,True,native-replica-1,
196,1766871015.1434958,2025-12-27T23:30:15.143496,0.5064010620117188,True,native-replica-1,
197,1766871015.1784496,2025-12-27T23:30:15.178450,1.5239715576171875,True,native-replica-1,
198,1766871015.2124798,2025-12-27T23:30:15.212480,1.0113716125488281,True,native-replica-1,
199,1766871015.2465417,2025-12-27T23:30:15.246542,1.5180110931396484,True,native-replica-1,
200,1766871015.2803304,2025-12-27T23:30:15.280330,1.5151500701904297,True,native-replica-1,
201,1766871015.3139641,2025-12-27T23:30:15.313964,1.5175342559814453,True,native-replica-1,
202,1766871015.3478153,2025-12-27T23:30:15.347815,1.5137195587158203,True,native-replica-1,
203,1766871015.3815148,2025-12-27T23:30:15.381515,1.5130043029785156,True,native-replica-1,
204,1766871015.4155257,2025-12-27T23:30:15.415526,1.6238689422607422,True,native-replica-1,
205,1766871015.4493542,2025-12-27T23:30:15.449354,1.516580581665039,True,native-replica-1,
206,1766871015.4833143,2025-12-27T23:30:15.483314,1.5130043029785156,True,native-replica-1,
207,1766871015.5173364,2025-12-27T23:30:15.517336,1.007080078125,True,native-replica-1,
208,1766871015.5517077,2025-12-27T23:30:15.551708,1.0075569152832031,True,native-replica-1,
209,1766871015.586045,2025-12-27T23:30:15.586045,1.0101795196533203,True,native-replica-1,
210,1766871015.620079,2025-12-27T23:30:15.620079,1.169443130493164,True,native-replica-1,
211,1766871015.6546865,2025-12-27T23:30:15.654686,2.0096302032470703,True,native-replica-1,
212,1766871015.6882136,2025-12-27T23:30:15.688214,1.5158653259277344,True,native-replica-1,
213,1766871015.722236,2025-12-27T23:30:15.722236,1.0068416595458984,True,native-replica-1,
214,1766871015.7564006,2025-12-27T23:30:15.756401,0.5233287811279297,True,native-replica-1,
215,1766871015.7913866,2025-12-27T23:30:15.791387,2.0067691802978516,True,native-replica-1,
216,1766871015.8249047,2025-12-27T23:30:15.824905,0.5042552947998047,True,native-replica-1,
217,1766871015.8594978,2025-12-27T23:30:15.859498,1.5106201171875,True,native-replica-1,
218,1766871015.8935223,2025-12-27T23:30:15.893522,1.5094280242919922,True,native-replica-1,
219,1766871015.9271276,2025-12-27T23:30:15.927128,0.766754150390625,True,native-replica-1,
220,1766871015.9617586,2025-12-27T23:30:15.961759,1.5099048614501953,True,native-replica-1,
221,1766871015.995288,2025-12-27T23:30:15.995288,1.0063648223876953,True,native-replica-1,
222,1766871016.029803,2025-12-27T23:30:16.029803,1.5108585357666016,True,native-replica-1,
223,1766871016.0633733,2025-12-27T23:30:16.063373,1.5206336975097656,True,native-replica-1,
224,1766871016.0970345,2025-12-27T23:30:16.097034,1.0066032409667969,True,native-replica-1,
225,1766871016.131061,2025-12-27T23:30:16.131061,1.005411148071289,True,native-replica-1,
226,1766871016.1650875,2025-12-27T23:30:16.165087,1.5108585357666016,True,native-replica-1,
227,1766871016.1992753,2025-12-27T23:30:16.199275,1.5113353729248047,True,native-replica-1,
228,1766871016.2331672,2025-12-27T23:30:16.233167,2.011537551879883,True,native-replica-1,
229,1766871016.2668312,2025-12-27T23:30:16.266831,2.5184154510498047,True,native-replica-1,
230,1766871016.3011677,2025-12-27T23:30:16.301168,1.018524169921875,True,native-replica-1,
231,1766871016.3355024,2025-12-27T23:30:16.335502,1.5113353729248047,True,native-replica-1,
232,1766871016.3695357,2025-12-27T23:30:16.369536,1.512765884399414,True,native-replica-1,
233,1766871016.4033926,2025-12-27T23:30:16.403393,1.0085105895996094,True,native-replica-1,
234,1766871016.4381196,2025-12-27T23:30:16.438120,1.5139579772949219,True,native-replica-1,
235,1766871016.4720688,2025-12-27T23:30:16.472069,1.0104179382324219,True,native-replica-1,
236,1766871016.5066,2025-12-27T23:30:16.506600,1.817464828491211,True,native-replica-1,
237,1766871016.5401344,2025-12-27T23:30:16.540134,2.006053924560547,True,native-replica-1,
238,1766871016.5739472,2025-12-27T23:30:16.573947,1.5115737915039062,True,native-replica-1,
239,1766871016.6078806,2025-12-27T23:30:16.607881,1.0056495666503906,True,native-replica-1,
240,1766871016.6422296,2025-12-27T23:30:16.642230,1.0063648223876953,True,native-replica-1,
241,1766871016.676759,2025-12-27T23:30:16.676759,1.5103816986083984,True,native-replica-1,
242,1766871016.7106383,2025-12-27T23:30:16.710638,1.0058879852294922,True,native-replica-1,
243,1766871016.744782,2025-12-27T23:30:16.744782,1.0063648223876953,True,native-replica-1,
244,1766871016.7794337,2025-12-27T23:30:16.779434,1.5103816986083984,True,native-replica-1,
245,1766871016.813091,2025-12-27T23:30:16.813091,1.6138553619384766,True,native-replica-1,
246,1766871016.8467822,2025-12-27T23:30:16.846782,1.0075569152832031,True,native-replica-1,
247,1766871016.8809097,2025-12-27T23:30:16.880910,1.0082721710205078,True,native-replica-1,
248,1766871016.9153934,2025-12-27T23:30:16.915393,1.0089874267578125,True,native-replica-1,
249,1766871016.9495382,2025-12-27T23:30:16.949538,1.6314983367919922,True,native-replica-1,
250,1766871016.9837122,2025-12-27T23:30:16.983712,1.5099048614501953,True,native-replica-1,
251,1766871017.0176508,2025-12-27T23:30:17.017651,1.0056495666503906,True,native-replica-1,
252,1766871017.0524218,2025-12-27T23:30:17.052422,1.5234947204589844,True,native-replica-1,
253,1766871017.0866323,2025-12-27T23:30:17.086632,1.0063648223876953,True,native-replica-1,
254,1766871017.1209412,2025-12-27T23:30:17.120941,1.007080078125,True,native-replica-1,
255,1766871017.1554797,2025-12-27T23:30:17.155480,1.0063648223876953,True,native-replica-1,
256,1766871017.1897066,2025-12-27T23:30:17.189707,1.5120506286621094,True,native-replica-1,
257,1766871017.2237344,2025-12-27T23:30:17.223734,1.5380382537841797,True,native-replica-1,
258,1766871017.257789,2025-12-27T23:30:17.257789,1.5239715576171875,True,native-replica-1,
259,1766871017.292082,2025-12-27T23:30:17.292082,1.653909683227539,True,native-replica-1,
260,1766871017.3260174,2025-12-27T23:30:17.326017,1.0061264038085938,True,native-replica-1,
261,1766871017.3606257,2025-12-27T23:30:17.360626,1.0085105895996094,True,native-replica-1,
262,1766871017.3951478,2025-12-27T23:30:17.395148,1.5382766723632812,True,native-replica-1,
263,1766871017.4291253,2025-12-27T23:30:17.429125,1.0063648223876953,True,native-replica-1,
264,1766871017.4634972,2025-12-27T23:30:17.463497,1.5103816986083984,True,native-replica-1,
265,1766871017.4971294,2025-12-27T23:30:17.497129,1.0061264038085938,True,native-replica-1,
266,1766871017.5316586,2025-12-27T23:30:17.531659,1.5125274658203125,True,native-replica-1,
267,1766871017.5652397,2025-12-27T23:30:17.565240,1.512765884399414,True,native-replica-1,
268,1766871017.5990684,2025-12-27T23:30:17.599068,1.0135173797607422,True,native-replica-1,
269,1766871017.6334198,2025-12-27T23:30:17.633420,1.5151500701904297,True,native-replica-1,
270,1766871017.6679645,2025-12-27T23:30:17.667964,1.5316009521484375,True,native-replica-1,
271,1766871017.7017412,2025-12-27T23:30:17.701741,1.5151500701904297,True,native-replica-1,
272,1766871017.7352946,2025-12-27T23:30:17.735295,1.5096664428710938,True,native-replica-1,
273,1766871017.7691681,2025-12-27T23:30:17.769168,3.008127212524414,True,native-replica-1,
274,1766871017.8030107,2025-12-27T23:30:17.803011,1.5106201171875,True,native-replica-1,
275,1766871017.8366404,2025-12-27T23:30:17.836640,1.0075569152832031,True,native-replica-1,
276,1766871017.870669,2025-12-27T23:30:17.870669,1.0080337524414062,True,native-replica-1,
277,1766871017.904976,2025-12-27T23:30:17.904976,1.5106201171875,True,native-replica-1,
278,1766871017.9390025,2025-12-27T23:30:17.939003,1.5113353729248047,True,native-replica-1,
279,1766871017.9727557,2025-12-27T23:30:17.972756,1.5115737915039062,True,native-replica-1,
280,1766871018.006527,2025-12-27T23:30:18.006527,1.007080078125,True,native-replica-1,
281,1766871018.0407553,2025-12-27T23:30:18.040755,1.5099048614501953,True,native-replica-1,
282,1766871018.0747945,2025-12-27T23:30:18.074795,1.007080078125,True,native-replica-1,
283,1766871018.1088061,2025-12-27T23:30:18.108806,1.5120506286621094,True,native-replica-1,
284,1766871018.142834,2025-12-27T23:30:18.142834,1.4197826385498047,True,native-replica-1,
285,1766871018.1771646,2025-12-27T23:30:18.177165,1.5110969543457031,True,native-replica-1,
286,1766871018.2111857,2025-12-27T23:30:18.211186,1.0061264038085938,True,native-replica-1,
287,1766871018.2454932,2025-12-27T23:30:18.245493,1.5101432800292969,True,native-replica-1,
288,1766871018.2790818,2025-12-27T23:30:18.279082,1.5108585357666016,True,native-replica-1,
289,1766871018.3131018,2025-12-27T23:30:18.313102,1.0066032409667969,True,native-replica-1,
290,1766871018.347522,2025-12-27T23:30:18.347522,1.007080078125,True,native-replica-1,
291,1766871018.3816555,2025-12-27T23:30:18.381655,2.00653076171875,True,native-replica-1,
292,1766871018.4156067,2025-12-27T23:30:18.415607,1.5287399291992188,True,native-replica-1,
293,1766871018.4493506,2025-12-27T23:30:18.449351,1.5308856964111328,True,native-replica-1,
294,1766871018.4831035,2025-12-27T23:30:18.483104,1.0066032409667969,True,native-replica-1,
295,1766871018.5166225,2025-12-27T23:30:18.516623,1.0094642639160156,True,native-replica-1,
296,1766871018.5512023,2025-12-27T23:30:18.551202,1.0075569152832031,True,native-replica-1,
297,1766871018.5855365,2025-12-27T23:30:18.585536,1.0068416595458984,True,native-replica-1,
298,1766871018.6200573,2025-12-27T23:30:18.620057,1.5106201171875,True,native-replica-1,
299,1766871018.654078,2025-12-27T23:30:18.654078,1.0063648223876953,True,native-replica-1,
300,1766871018.6886163,2025-12-27T23:30:18.688616,1.0066032409667969,True,native-replica-1,
301,1766871018.7231348,2025-12-27T23:30:18.723135,1.0066032409667969,True,native-replica-1,
302,1766871018.7576575,2025-12-27T23:30:18.757658,1.5103816986083984,True,native-replica-1,
303,1766871018.7911906,2025-12-27T23:30:18.791191,1.5110969543457031,True,native-replica-1,
304,1766871018.8249516,2025-12-27T23:30:18.824952,1.0061264038085938,True,native-replica-1,
